filename,mask_source,mean_r,mean_g,mean_b,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_entropy,internal_edge_density,eccentricity,solidity,efd_harm_1_amp,efd_harm_2_amp,efd_harm_3_amp,is_fallback
0000130.jpg,rembg_ai,197.07576378180417,159.02922007517347,114.13803488820356,403.4126999406395,0.2665709138944634,0.0300766803169962,0.8175232459390541,5.547410259539296,0.1884577390131071,0.4293034513204979,0.9270372338937534,1.3196773598781484,0.0374775518207468,0.0353791263511581,0
000073.jpg,rembg_ai,225.65309751394955,172.45257836611503,91.10853732482168,120.72535923902046,0.4460218956883275,0.3398499559811812,0.9706510423264046,5.171838169475428,0.1221496263089406,0.7502489662498912,0.7962532074979342,1.205299764822039,0.0087043063917254,0.0192652581586598,0
000177.jpg,full_rect,52.12151301323159,37.04940584273795,25.63218562530168,55.08499184652278,0.4288263127635031,0.0800637507780461,0.9821199513554708,3.575913179513485,0.0111936010297193,0.7458328677838398,1.0,0.0,0.0,0.0,1
000654.jpg,rembg_ai,227.16049567034932,181.69111426296408,104.48801673799808,69.42520952511367,0.253158624190073,0.0219183737126177,0.9809914804300938,4.503356190210647,0.0236077933711555,0.8276407947850437,0.9389113242799676,1.1814904399536803,0.1107300767946439,0.1126393809125935,0
000484.jpg,full_rect,218.19159887311287,177.87814257571273,140.72089385417837,222.44783130990413,0.3148820898328994,0.1036647804590932,0.9664359047747898,4.334368977587385,0.1405291469750635,0.0,1.0,0.0,0.0,0.0,1
000712.jpg,rembg_ai,223.73903352033707,179.64464885399022,129.1589809112597,38.890421475813774,0.4815060655212463,0.1424496848771439,0.9884098304350736,4.141918983492682,0.0229479359422475,0.7726684029637483,0.9764304491302646,1.1873564735274875,0.0266835488941939,0.0657790408953334,0
000649.jpg,full_rect,217.860579336981,202.69980045059543,189.2251762149984,51.53972318584299,0.8176040132334108,0.5068065173781278,0.9958007996452708,1.3024520857750888,0.0060934985516575,0.6776501598740757,1.0,0.0,0.0,0.0,1
000468.jpg,rembg_ai,237.87941047090612,165.51933491300122,102.86320285670983,45.57525098222307,0.457743722125889,0.1697496309445063,0.9884162136418948,4.573404044225574,0.0706969144724439,0.8375925855379911,0.9780805354793052,1.1878662302802323,0.0436636846158263,0.0868298911181912,0
000037.jpg,rembg_ai,240.52252393236583,164.96432213025565,90.26746054063308,12.67383825994818,0.4882435920138152,0.0540500646922411,0.9948775833920116,4.153686941846378,0.0315870551269668,0.7539666288905202,0.9860152188035056,1.2441342718946908,0.0571158073892185,0.0712303317566262,0
000697.jpg,full_rect,212.3405910348644,182.9157930271168,140.95105810736027,61.07225702117291,0.6611929298503262,0.5048582631821389,0.9949806708910596,1.999681021521473,0.0104471499723298,0.3539832455667776,1.0,0.0,0.0,0.0,1
000620.jpg,full_rect,141.29218916303822,125.04806160296728,100.62137155297532,89.64952559863013,0.5907590554032942,0.0889368639099636,0.9907451448745432,3.092719951626723,0.0160861151427189,0.679315902614119,1.0,0.0,0.0,0.0,1
000117.jpg,rembg_ai,183.66017684636375,124.86390712963032,73.03827704938759,268.2123682175276,0.2224508240081827,0.0773686866129877,0.9666740933468,5.267460245967222,0.128908951638692,0.3491513698997698,0.9568046873329388,1.324762781688869,0.0827037642191826,0.0495733193479783,0
000645.jpg,rembg_ai,221.928510872246,177.15066744080897,88.3358398758632,20.987320657706054,0.5227468983617184,0.1857572152039768,0.9949914597885242,3.886263523050512,0.0138086772443275,0.9129112462036078,0.9119385037413512,1.1168302373775976,0.0949648968243846,0.1345080942500128,0
000671.jpg,rembg_ai,218.80527341830216,142.61220962615903,73.03707283509715,776.6024885092158,0.2281929739427712,0.0316618544250724,0.8552817662954736,4.813366634907131,0.0863012352150978,0.6715061778925328,0.9834732762796706,1.278193115615004,0.1094418114776581,0.0414281244631858,0
000474.jpg,full_rect,203.7432268954068,167.73578361925843,140.68714609850582,74.65462419902416,0.5804292995272254,0.4009218516440527,0.9941378531684092,2.5796397706812724,0.0392711676812396,0.3539832455667776,1.0,0.0,0.0,0.0,1
000043.jpg,rembg_ai,207.6545662625474,147.58827430197175,84.69751485365606,151.23941377149615,0.3972122447429986,0.2049408916772201,0.9765052735950668,5.129359458147713,0.1267387200453497,0.3216345252967181,0.9409872110380442,1.4072001711382849,0.0903691044505967,0.0439419519104129,0
